speaker_id,n_files,total_dur_s,f0_mean,f0_median,f0_p05,f0_p95,voiced_ratio,speech_ratio,n_segments_per_sec,mean_segment_dur,rms_energy,tempo_like,sex,subset,f0_bucket
3723,119,1504.4998750000002,99.0451979331113,103.67497712062799,58.13248291623624,129.2765161113457,0.8213699861585441,0.8542805212928316,0.42206716700458347,2.698271249209248,0.05029846590649942,6.570954351192618,M,train-clean-100,<120
3807,99,1338.4549375,106.04160834730463,103.84918281646875,78.9983292165274,145.56083310262792,0.6241675382822542,0.9552716077152206,0.3571281980496262,5.318031225170478,0.061739994206177054,6.971471163182138,M,train-clean-100,<120
3830,118,1440.7349375000001,137.49085198611476,127.62625950566434,99.52582716410299,214.41182611453092,0.4303507032745412,0.8517319654435046,0.6614679599938555,1.3846644356427986,0.03924381059274915,6.823600749947108,M,train-clean-100,120-180
3857,110,1510.075,143.72427368173476,138.8452196008703,85.57683951175372,219.3118866959727,0.6291349560261934,0.8168038011357052,0.4357399466913895,2.0908090566230966,0.04993638933734772,6.989056834925417,M,train-clean-100,120-180
3879,117,1505.7800625000002,209.79361191445392,210.62369822399776,123.43839918983527,286.2262629560701,0.7131720937435576,0.7629693264051964,0.6601229653351184,1.2337995839519744,0.047689806682795134,6.78186692354349,F,train-clean-100,180-260
3947,103,1345.63,193.6363864453982,194.20449481661728,140.85551203475944,235.96895522397344,0.813963118002127,0.88441993712982,0.26976211885882445,3.8796767004072796,0.060456098596004974,6.86815840907233,F,train-clean-100,180-260
3982,113,1504.3849999999998,181.96683575434986,173.5434268149905,96.35930844341902,297.11849511188746,0.6835228887627756,0.7484294246486106,0.6035689002482743,1.3207409950405415,0.03297680684478743,5.6508141200557045,F,train-clean-100,120-180
3983,113,1500.8099375000002,202.86695082478255,192.00878861599756,133.51826876264292,301.7266055737233,0.7995002704511139,0.8672330636136929,0.4670811289853949,2.0016666861148593,0.05394311482432601,6.427862555381034,F,train-clean-100,180-260
4014,165,1512.135,129.33218533583536,126.19869941038232,91.41729619580927,180.75946505042506,0.4917518190484919,0.8636973550641973,0.381579686998846,2.5850483936336,0.046143629099134845,7.154123143766926,M,train-clean-100,120-180
4018,110,1510.15,122.56416092492276,120.54566402885663,90.5014772140542,163.04103095510388,0.7807215279182654,0.8292401417077775,0.41982584511472365,2.0886111056966903,0.059717263613365414,6.7278084958447835,M,train-clean-100,120-180
4051,133,1508.459875,204.52618850478223,198.97938688418458,147.2743317997364,274.9362276520787,0.6338490191483037,0.851719705172801,0.6171857902418518,1.461747298734819,0.039500486425424634,6.753908518779792,F,train-clean-100,180-260
4088,118,1509.1650624999997,214.12501499304716,207.91976648219193,166.80575082381188,278.5335544015894,0.704571012812551,0.9129498384475093,0.3704034859341306,3.4997007282296546,0.0430369630117697,7.318616282902456,F,train-clean-100,180-260
4137,114,1495.415,234.29533793752478,225.8066381939451,135.60049884827458,357.01647506427213,0.560900180465836,0.8006874345917355,0.49885817649281305,1.6950625024674386,0.04624464445136056,6.22435912439022,F,train-clean-100,180-260
4160,108,1505.6449999999998,226.21778252293572,220.79227225702792,158.42945910611817,314.08619034491556,0.7405167801948024,0.891202732051712,0.36662028565830596,2.6422317598181473,0.048926105663438,6.993016282058521,F,train-clean-100,180-260
4195,140,1504.665125,198.49342631438736,190.01790133317027,151.33087379117072,276.4412124054046,0.6083928195453098,0.8109944064796477,0.5595929526179455,1.6382865489322738,0.047652072133946476,6.531021312798753,F,train-clean-100,180-260
4214,81,1046.7550625,262.0192578480687,258.74950900771825,182.68789137724468,355.8378068149407,0.7947031948478005,0.8477704400880318,0.8588446640543476,1.0809276973104645,0.059022739963895295,6.669181979714572,F,train-clean-100,180-260
4267,112,1508.385,197.32018597193752,201.95696718649359,118.56099754112722,268.5094699187928,0.7458866602360845,0.794439085511988,0.525727847996367,1.6325430326696726,0.053186720093342556,5.932172489119157,M,train-clean-100,180-260
4297,111,1502.1400000000003,146.57584787846946,147.6045308840838,60.622598660121504,237.89089815315916,0.5171472519894317,0.7876482884418229,0.4813133263211151,1.7480997375109675,0.03766755832370404,5.660590890329795,F,train-clean-100,120-180
4340,101,1318.1400625000003,225.02394662640285,221.09713980697578,125.23754159561899,319.48691962361397,0.6270966518678974,0.7717222387359156,0.7207124849829831,1.1712086362302923,0.030513672411955555,5.985706848963934,F,train-clean-100,180-260
4362,107,1511.09,204.56079053768147,196.9081534316934,169.87308135900585,265.1111348805312,0.8040579149698428,0.8388964257588895,0.3970643707522385,2.2409017291943263,0.05200607931550701,5.296176931883608,F,train-clean-100,180-260
4397,111,1503.57,82.63646141454826,82.35508056561052,62.56356132079263,105.04730538142927,0.8168799465719038,0.820191943175243,0.40304076298409786,2.2281133158954707,0.04669916637647825,6.56238153195395,M,train-clean-100,<120
4406,130,1507.2599375,172.73787859185651,166.1031430940547,112.96796157746805,247.86205336291098,0.583742304412222,0.8604441528188631,0.520149166374297,1.795614900206863,0.0437106741899721,6.823640530815873,M,train-clean-100,120-180
4441,124,1503.7900625,113.3561615584364,107.02099436146187,70.65694478474322,176.5259692173782,0.6843162086928601,0.8803389735128004,0.6077976060571287,1.6889300249526566,0.05880350892433419,6.164424297756656,M,train-clean-100,<120
4481,97,1353.4,186.74192716671956,172.75921498524076,131.59459512408463,283.40601294370634,0.7258511367332897,0.9072890498005025,0.3982562435348012,2.4788178423124827,0.060644615915403786,5.753657455297768,F,train-clean-100,120-180
4640,128,1503.4549375000001,196.4750141713484,191.475381155837,136.56290466589158,264.91492795113373,0.740967425487118,0.8348643971246394,0.4190348405437326,2.2757635165122356,0.04679328682243926,6.5123335297836284,F,train-clean-100,180-260
4680,123,1508.7249375,208.56642146529825,201.28476294372814,157.72296892269384,283.3298971268576,0.7176827535865501,0.7525719047777057,0.8875043864647463,1.006504319851413,0.04067676968643582,6.060746908016161,F,train-clean-100,180-260
4788,107,1502.4199374999998,131.43811406994573,132.5237794628871,86.09088952722004,166.63699981082007,0.8521953360603663,0.8410052132977637,0.4113363944226812,2.24539018733083,0.05900420165416013,6.565408081853281,M,train-clean-100,120-180
4813,111,1507.28,105.53828368384043,102.3449691086918,80.73819922689484,140.95778598966794,0.7384862132653589,0.8580595509792475,0.4133273180829043,2.194966983878455,0.04996667984862627,6.897855740141182,M,train-clean-100,<120
4830,107,1442.7299375000002,116.58623089527764,112.70084715392403,84.9950176521005,159.41310471595557,0.606707651001961,0.7827826751532976,0.8151213677854382,1.0226322550223523,0.04003367826432541,6.780894847827332,M,train-clean-100,<120
4853,111,1502.6649375000002,207.71351207259616,211.82114963151045,91.51549941376847,286.36095860705615,0.8251273793089113,0.935997042587546,0.32608733176087695,5.924954457273192,0.05477398464539882,6.8598126852879995,F,train-clean-100,180-260
4859,93,1222.305,129.4682920399811,122.13475773246971,97.0822369217636,179.04049669985017,0.19724056635014675,0.9010820233084212,0.5186921431230339,2.2991163787632436,0.03745402622662329,6.8861699821239375,M,train-clean-100,120-180
4898,110,1506.8349999999998,121.69553114095817,121.96696845714972,86.97427931458219,148.5659469225186,0.7995454939844605,0.8441853288515336,0.46720443844216525,1.9410123611682644,0.05367785976983932,6.824237557529525,M,train-clean-100,120-180
5022,115,1507.270125,212.99435083284158,204.60397481706568,163.69966174254583,291.5606159389273,0.7821093430411846,0.8467347964585976,0.4989152160101362,1.8417253769664308,0.051449800488505365,6.095788570081292,F,train-clean-100,180-260
5049,127,1504.9499375000003,130.36087716319784,124.91912343641063,98.20023060524748,195.08861092817014,0.7184748371630234,0.9471504430026929,0.3787501403182057,4.452759203307543,0.0382542782239628,6.058008823300143,M,train-clean-100,120-180
5104,112,1501.9749375000001,108.32823342842111,107.75297506378816,61.60911697690124,162.0689196498463,0.7779290695790344,0.7504146519755094,0.4187819545424339,1.8830118259726183,0.047274639887183334,5.207144143841614,M,train-clean-100,<120
5163,108,1414.09,224.20713062905,213.94215424553317,152.3407735649504,333.40333371190013,0.6666231466622887,0.8122036079740328,0.4837033003557058,1.8695179878384547,0.038532962290145176,6.029319208819807,F,train-clean-100,180-260
5192,119,1448.1900625,109.85491257127357,106.04792079764552,63.96724483615255,169.91971093691052,0.6342310807822872,0.9931459272805223,0.14708014197549432,11.880032897870635,0.06332991609701842,7.74967339620175,M,train-clean-100,<120
5322,113,1501.8850624999998,129.5703830648017,123.22407195498468,94.75489921676615,187.168552452036,0.6121513663211734,0.8573012889926124,0.6611691032781679,1.3755514758300076,0.03625888604985168,6.854053120992408,M,train-clean-100,120-180
5339,137,1507.9099999999999,167.32113735634525,165.41203890329837,124.62468813190863,214.52008815434903,0.7881335433188146,0.8406761676757898,0.4880927906837942,1.8572362424685638,0.05771685571405437,6.113096935493498,F,train-clean-100,120-180
5390,116,1511.7749999999999,128.51932317334303,126.50714222332394,72.58244994526068,187.4882524494288,0.7301655989029158,0.8626230755238048,0.49015230441037855,1.9223467145007453,0.057238719180589856,6.8667625804104455,M,train-clean-100,120-180
5393,125,1513.2448124999999,187.00799184114754,191.7503516006294,69.15946414425345,274.9072188865639,0.7563127209403414,0.7909889580407862,0.6661182590374815,1.245164134702026,0.04492775046842002,6.382311652563488,F,train-clean-100,180-260
5456,112,1186.02,123.37316495577961,117.58310697869746,83.76892044506,183.84141339660277,0.6184425774733897,0.8427783679870493,0.45867691944486605,1.9402449281678449,0.060351155751748445,5.611203858282322,M,train-clean-100,<120
5463,115,1500.015,120.29270144232432,109.55412133118666,74.23140840039967,203.8284226633493,0.6135132090992528,0.8154485121815449,0.4146625200414662,2.1510577075684267,0.030245916395801067,6.753932460675393,M,train-clean-100,<120
5514,87,1043.2550000000003,216.10857787808965,213.50130659429084,173.0001468884484,270.70930797551745,0.6756745505903634,0.8297060641933179,0.5981279744645362,1.5399172002129498,0.04820806015489779,6.7040177137900105,F,train-clean-100,180-260
5561,134,1431.8400000000001,148.8022778501289,148.1886456952118,89.99301524754785,205.42901049987208,0.7815487444463545,0.8572130964353557,0.46164375907922667,1.9929681473011969,0.08027140925295753,6.645993965806235,F,train-clean-100,120-180
5652,130,1502.8600000000001,225.96425226408644,219.9021985179415,172.49534043594502,296.97403061093627,0.7154482081790775,0.8969963935429779,0.3872616211756251,3.321597042650464,0.0440323520947851,6.729169716407383,F,train-clean-100,180-260
5678,108,1506.1899999999998,87.9334576423611,84.24395022232116,56.86925368866285,130.46654294010716,0.7287285380971404,0.8595104618275253,0.4647488032718316,2.0534490676899657,0.0569462912336956,6.917453973270305,M,train-clean-100,<120
5688,123,1510.39,223.82898000917902,211.2907680343322,176.2341290896603,331.55717355118963,0.689084497851187,0.9584299419355264,0.36745476333926996,3.7613299532609985,0.04674538473626943,7.080290520991267,F,train-clean-100,180-260
5703,113,1505.955,87.87187737579693,84.60707842756588,62.17022776642811,123.23950214330381,0.695723381573098,0.8444269583088473,0.3957621575677892,2.357402900586643,0.07798479546253775,6.32555421642745,M,train-clean-100,<120
5750,122,1504.5599375,110.09920079050507,108.90409513054063,67.17482830067722,155.85602267031516,0.7415701767189391,0.8510521286560575,0.3708725628619232,2.511939857255503,0.06730812264580163,5.6288884137591895,M,train-clean-100,<120
5778,99,1308.8600000000001,190.43192174218922,182.16884337092355,143.43489006889672,267.11612881426674,0.7466531112342919,0.8496065278181012,0.40264046574881956,2.247046380754765,0.06939626423134637,6.346744495209571,F,train-clean-100,180-260
5789,112,1509.565,175.48233131011628,175.98934677377363,95.75529221005046,247.2569724922844,0.7069803135434793,0.8340714046761816,0.4372120445293843,2.14747012472688,0.04978649657182842,6.6668212365813995,F,train-clean-100,120-180
5808,120,1509.575,129.69457107090298,116.56129116094571,88.35068230826116,237.46863428312966,0.5521189701288259,0.7489034993292815,0.5200139112001723,1.5250475858126789,0.052963012978075506,5.59362734544491,M,train-clean-100,<120
5867,113,1417.615,166.51675877940772,164.13907769474397,96.0049916689628,234.47665800966874,0.7303945799325762,0.7337344765680386,0.40278919170578753,1.9884806405053097,0.0388576606394317,5.648219015741227,F,train-clean-100,120-180
6000,88,1082.4950625,232.86417986873965,227.48220272427238,165.91630435668225,305.3212498584744,0.7294845637206825,0.8181829466774128,0.59122671517959,1.4859900642333355,0.049290315191929446,6.390791274394381,F,train-clean-100,180-260
6019,112,1510.1000625000001,160.2960216748399,152.78773671450654,129.79028317417226,211.0987340485131,0.7386362895707937,0.8488338169312538,0.5198331021193504,1.8248304712650598,0.05259301046258026,6.590291760881242,M,train-clean-100,120-180
6064,110,1502.5400000000002,199.9723758162487,184.44797169105735,107.35546428671715,346.9776255731363,0.3454549275493721,0.8214216842812835,0.5297695901606612,1.7078228016009314,0.04043672123969157,6.025796318234455,F,train-clean-100,180-260
6078,132,1501.3050624999998,192.2433304081171,190.60073191859203,107.40432500898739,281.5812912869058,0.6891791839387479,0.8293710792705732,0.5608453744889708,1.596064156194711,0.046057574533474865,6.716822751005678,F,train-clean-100,180-260
6081,121,1506.2649999999999,110.4604061425968,106.4771222682615,58.96529106521941,174.66254720681482,0.6084089609885877,0.8089871719119809,0.629371325762731,1.4102078765815043,0.05284135176753854,6.370724938838784,M,train-clean-100,<120
6147,117,1502.7799999999997,223.14139406530904,213.09028414732927,161.62575420692048,321.63176655333103,0.5352983359028084,0.8011445454424467,0.60620982445867,1.4290337802570516,0.03932189482902369,6.4067927441142425,F,train-clean-100,180-260
6181,114,1505.1200624999997,113.24519711214761,112.57940566854467,76.10807619729792,150.86604131465717,0.6375182677094938,0.7527585527749219,0.6584192349107035,1.2097278515429841,0.046783230166201666,6.571568771444771,M,train-clean-100,<120
6209,114,1502.475,114.01287396182515,112.15393906945783,60.293035136823356,162.6539551027093,0.7223998951868628,0.7780655252167257,0.5517562688231086,1.5149573857565035,0.05174167816647611,5.717898800312818,M,train-clean-100,<120
6272,115,1508.3349375000003,181.8887585281291,174.9583119142617,111.42840047892577,269.1167025590222,0.6253313592829517,0.710547752594241,0.5529275887372329,1.387861247000182,0.03618650464841517,5.8057396817409455,F,train-clean-100,120-180
6367,113,1502.2901249999998,134.41970943737255,132.71958537649246,65.48461373311414,209.6776896081123,0.6818709046944326,0.8102402989569011,0.5098881948651564,1.702410441855252,0.0750825574389662,5.479633968838077,M,train-clean-100,120-180
6385,113,1505.4001250000001,237.57777386516574,238.5146543450556,152.75179686655147,312.5898780752551,0.7090732508292633,0.8369522355393719,0.5779194418493887,1.573243056769387,0.047853825141058196,5.663610530124009,F,train-clean-100,180-260
6415,116,1510.8950625,176.1170483742381,164.92692217967306,101.21435366606183,284.1247967641791,0.7041868373237384,0.8148362057407942,0.6294282267535043,1.4025495012976255,0.05564073151176278,5.874001590365247,F,train-clean-100,120-180
6437,108,1505.690125,112.95204420345512,113.26432934018887,63.910669276016186,158.6320746635136,0.748979069866619,0.7847883042999964,0.3978242203056223,2.1221942886789122,0.051149672860341,5.566218347882171,M,train-clean-100,<120
6454,110,1513.48,118.55250138143833,107.41787730208466,72.81106747926391,213.8584233039051,0.4302414129693322,0.8439886883209556,0.503475434098898,1.7934595457457019,0.06333338091948841,6.531305336046727,M,train-clean-100,<120
6476,118,1509.98,219.89158216414307,218.81581409822195,181.56189681990213,261.4813768539558,0.8043783926519539,0.841662803480841,0.5271593001231805,1.6828570433879915,0.07135763926754439,5.717294268798262,F,train-clean-100,180-260
6529,107,1502.5149999999999,112.98320447299385,111.41479997592984,74.52088241251053,156.7632802349939,0.630768063851484,0.7939514746940963,0.44858121216759905,1.9203911233670414,0.04468393360243243,6.882460408049171,M,train-clean-100,<120
6531,133,1287.565,166.06946286250843,164.80660398170784,91.77131892014314,232.53007534916387,0.7134814502223268,0.8018896133399092,0.7153036934057698,1.2809890098514511,0.03909351174969709,6.791890118168792,F,train-clean-100,120-180
6563,92,1294.8650000000002,142.99071341954675,131.58378982164484,96.51806143889651,222.05575968958172,0.7378269579583594,0.8958694535723799,0.49426001938426006,2.1245533312743063,0.04938053113287693,7.2965135361601385,M,train-clean-100,120-180
6818,107,1510.2350000000001,197.49816955278385,197.16680342127935,86.13129955061238,301.77636462163093,0.7876007404901179,0.7584746744711914,0.5456104513535972,1.559529515788281,0.03896924901917563,5.7156667670925385,F,train-clean-100,180-260
6836,116,1500.8450625,123.97052902725045,119.98760459325219,76.1943011232464,187.11956611279817,0.677659157227382,0.8322171496633085,0.41110172889681607,2.2085223281513673,0.059627121350554785,6.118552960226032,M,train-clean-100,<120
6848,109,1510.0400625,113.97398027486271,112.83414693838246,69.38862789152985,160.24034778445449,0.7248804258161127,0.7941815782122668,0.5357473752455492,1.5870387234310672,0.047571600078403685,6.306455197111699,M,train-clean-100,<120
6880,116,1505.9950000000001,110.52014033044318,106.90367280315391,75.08395421773346,154.25479566920546,0.7522215894177458,0.8177955438099062,0.4794172623415084,1.8746352563195157,0.053504789371252866,5.798160020451594,M,train-clean-100,<120
6925,86,1024.415,106.44919421376724,101.33086679299869,73.42935681245925,160.22869273412508,0.6533350662249979,0.9404557113084053,0.26844589350995446,4.453368283073074,0.07174416963242498,6.953236725350566,M,train-clean-100,<120
7059,111,1501.3000625000002,184.85668842508474,181.56245539422616,78.46845828834383,280.99018777409026,0.7237746730610752,0.8220115557345486,0.5948177997894407,1.5857802863271575,0.040637125197768756,6.686205010399111,F,train-clean-100,180-260
7067,111,1510.4349375,134.50150144145266,129.5335830276223,80.66653507438787,209.27862634249277,0.6068505958219343,0.8342199777804068,0.4707253403293315,2.056691299690153,0.04384547356925576,6.316061528469511,M,train-clean-100,120-180
7078,115,1508.495,165.91287413847795,171.4071318414156,66.82285031098422,249.65570052538473,0.6527496352652593,0.7569080441101893,0.49652136732306046,1.605235352338189,0.0449308043062917,5.738169500064634,F,train-clean-100,120-180
7113,111,1511.88,211.83254921634884,206.2073115133825,137.3548281163433,289.66521633360236,0.6717028202569254,0.862799296240442,0.55493822261026,1.6749033048108388,0.051672000144042024,6.028917638966055,F,train-clean-100,180-260
7148,115,1501.1499999999999,126.38027630260252,132.1102423255653,59.09851615585206,198.85772646947436,0.6645172500519165,0.9860033973953303,0.14388968457515905,11.807156249462714,0.049495471722967505,5.908137094893915,F,train-clean-100,120-180
7178,115,1506.4599999999998,221.63707573523007,217.48990968332242,182.05554395131335,267.610179736071,0.6371390187053975,0.708914939659865,0.5768490368147844,1.3541613301781799,0.04001855667126012,5.901251941638013,F,train-clean-100,180-260
7190,131,1513.1899375,112.79537843299116,106.97317562928683,73.19989433998428,171.8431264289561,0.5446525613636036,0.75133330709186,0.48638970016941446,1.6570727833951113,0.0394030686197015,6.288701612516506,M,train-clean-100,<120
7226,111,1502.745,142.71128566344086,121.56847172186359,97.92875669512948,308.66219378641097,0.7394507913360996,0.8302033944548145,0.4984212224961654,1.817018643630593,0.05077175359262539,5.950444020775315,M,train-clean-100,120-180
7264,111,1405.14,150.44517287846645,148.0797959453771,118.72227198719479,190.51488223269808,0.84238636886285,0.9000291785871869,0.3608181391178103,2.7656312656525666,0.06035959459382065,6.47408799123219,M,train-clean-100,120-180
7278,121,1500.8300625,125.01638792742345,123.59111540288055,95.37071472003295,159.26563068797466,0.7563807739708084,0.8417635224441009,0.5890073913681351,1.6116338211239052,0.04998991189064939,6.567032634982284,M,train-clean-100,120-180
7302,135,1505.885,204.40471779000222,198.96065093763534,138.57881478570502,284.11637798471986,0.7011692963079794,0.7759822297187368,0.5266006368348181,1.5649951492982361,0.05224245970117583,5.5515527414111965,F,train-clean-100,180-260
7312,26,326.5649375,154.48469033543915,150.51552594200018,97.69352767996732,215.6063177018778,0.7884099217657099,0.8596146363692215,0.4868863179777223,1.9120044435363628,0.07224697079399882,7.2971704134648565,M,train-clean-100,120-180
7367,119,1508.0399999999997,104.59489683162552,104.48757048201988,63.86128967826346,147.643280285337,0.38405762269685806,0.8227235351847432,0.5470677170366834,1.616201634194063,0.03215797413697987,5.5582080050927045,M,train-clean-100,<120
7402,112,1500.3899999999999,234.69164268530264,198.66600784160815,126.41092565104542,441.39370232324416,0.46449204592405624,0.7597691266937265,0.6191723485227175,1.349106006468424,0.04157179834005105,6.595618472530476,M,train-clean-100,180-260
7447,114,1514.24,96.51817124726107,94.31898822760266,69.2449375129246,129.83728288521286,0.7355468390332812,0.8517335428994083,0.5250158495350803,1.8183820390873522,0.05798397004115848,6.761147506339814,M,train-clean-100,<120
7505,115,1507.6099999999997,155.78067080285,145.6211633330868,90.55699100500169,241.44730520234995,0.6507520461127909,0.8211480422655727,0.6526886926990404,1.3388852983838924,0.05317223714930891,6.5759712392462255,M,train-clean-100,120-180
7511,108,1500.2800000000002,210.50507314083052,203.5083295785073,157.70779616929875,286.2362808816998,0.7323328961774481,0.7974724718052628,0.5545631482123337,1.5510941648705963,0.04967006833378481,5.984216279627802,F,train-clean-100,180-260
7517,103,1457.3100000000004,160.96413704352352,169.02137980343693,64.6416192732712,231.02966800814488,0.7298056986492792,0.7416761018589043,0.5372913107025957,1.436576840804263,0.05391806736339606,5.453198015521748,F,train-clean-100,120-180
7635,122,1503.3200625,177.03919017634564,167.34061362777206,136.76411665433744,244.99974393856863,0.8434111508977515,0.9265166046435304,0.2893595388307405,3.645420784002368,0.05198818105292137,6.230210208479806,F,train-clean-100,120-180
7780,106,1409.7050625000002,210.40226795692786,203.04997097550464,162.8353627627653,281.0492826134079,0.6968460858662086,0.7857480472089884,0.5795538525988658,1.4800403065792984,0.05177508415455176,5.994161633366482,F,train-clean-100,180-260
7794,106,1513.66,231.9838242691342,223.4760898069575,185.6452697872266,308.77342817615454,0.7618724275813903,0.9010874304665514,0.47302564644636175,2.06235100810464,0.06510478143109066,6.7333483080744685,F,train-clean-100,180-260
7800,115,1512.4500625,217.0457432150157,204.031671382333,160.65081213369191,319.40887727685254,0.690051534574704,0.8462771973339119,0.5322489779724545,1.7361158019746679,0.060088479890554644,6.512611718048046,F,train-clean-100,180-260
7859,110,1294.6648750000002,212.19107161073063,206.03776462799502,165.33638097589608,275.8186699070125,0.8156123206862224,0.8943611758988982,0.3738419179712433,2.643117692137077,0.05472149735248534,6.659638464355495,F,train-clean-100,180-260
8014,76,865.325,222.38307371993855,217.3340473908462,152.4082977802555,305.3842389602879,0.6918977017621394,0.8320758096668881,0.49114494554069277,1.876677716266469,0.05425377304662542,6.735041747320371,F,train-clean-100,180-260
8051,116,1513.54,241.89674569375813,232.9626158657423,148.8455665519786,390.8548992303565,0.6544040188523907,0.7994502953341174,0.5530081794997159,1.6048043349868093,0.05322792935370778,6.494047068462017,F,train-clean-100,180-260
8063,155,1504.7599999999998,118.42060821685386,109.9747700738424,79.26321225436324,182.20389962663108,0.7510437507864158,0.8918186288843405,0.5163614131157129,2.378861450105759,0.06902443751825382,6.771844014992425,M,train-clean-100,<120
8088,120,1503.84,96.37976434355718,94.51325527115048,70.31681991833804,125.765115834479,0.39647810079219503,0.8833971699116927,0.46946483668475375,2.046914652101395,0.039578066364034825,7.280029790403235,M,train-clean-100,<120
8095,112,1502.0800625000002,141.88875943522237,131.494709233897,103.85513204379313,224.0033617218977,0.6544541856651517,0.8659784737672729,0.5112909885254534,1.8586656479666317,0.049041375771721976,7.3924155424305145,M,train-clean-100,120-180
8098,116,1510.7449999999997,118.12648958871776,100.12435302956412,68.00430268953286,253.53680790343427,0.7328661588080827,0.8047949852556192,0.42230819893496263,2.080636276234554,0.05854177449542675,6.414715918305208,M,train-clean-100,<120
8108,110,1501.9899999999998,137.46401586755735,133.68052419159736,96.74619739300088,195.65345565444758,0.8041865595930785,0.8322398950725369,0.6711096611828309,1.2909799887724882,0.050165334320085075,6.2610270374636325,M,train-clean-100,120-180
8123,109,1508.9849375,200.99788310143833,180.94248883380746,123.53808744338811,360.8823613973001,0.666879348600744,0.7624834227346291,0.4890704881538952,1.6791156839231403,0.047168144384449905,5.50900131168473,F,train-clean-100,180-260
8226,118,1510.840125,193.85083832987277,197.2407777625512,128.8660974828239,247.91301127700447,0.8604086237839901,0.8781657159125292,0.41235335869836,2.3647339213488996,0.06072413870273408,6.704878850103349,M,train-clean-100,180-260
8238,123,1504.8751249999998,212.45479630692162,205.0434172763536,141.19107207803572,307.87832364953545,0.5770988746186932,0.8811050435164846,0.5322700778910144,1.8395611606431805,0.03948363006906674,6.390563469510469,F,train-clean-100,180-260
8312,106,1508.555,217.24211622393236,208.5982976840377,156.4819576371636,326.8436551268033,0.7656558855374647,0.757486468839386,0.7735879699447484,1.03490966495069,0.04109835696919729,5.66966401622745,F,train-clean-100,180-260
8324,113,1509.3900625,168.49535717836415,157.21555736864718,89.24385462209746,272.9507496113032,0.6323446533875503,0.7874538394875645,0.5472409157324765,1.5592469750158786,0.045864285820755385,5.97658632060856,F,train-clean-100,120-180
8419,112,1512.92,122.71194088443228,115.2103140975364,80.73625462551983,196.25624795886975,0.4529075958334303,0.7664932712899558,0.415091346535177,1.971292473342834,0.03588782949212021,4.87732332178833,M,train-clean-100,<120
8425,114,1509.46,145.27337586566935,143.80961839672477,85.21872701353549,204.23214476729336,0.8679868367594228,0.8460018814675447,0.4027930518198561,2.1922461040308954,0.05832246736160749,6.369165131901474,M,train-clean-100,120-180
8465,118,1492.6750000000002,202.54592890050958,200.1278663798449,156.5268387803856,254.62751870019193,0.7383149375145729,0.8336081196509618,0.4267506322541745,2.1057602198213203,0.05437561389357658,6.083708777865241,F,train-clean-100,180-260
8468,118,1513.575,199.4903030132512,194.45144698789676,141.61907106572914,270.35894531935924,0.8137215395978097,0.8284597723931751,0.43803577622516227,1.9859769020890041,0.05866928773359996,5.826602579984474,F,train-clean-100,180-260
8580,87,1189.3149375,117.2662929734042,111.23740239130296,67.25978348681338,184.86576773122658,0.6880448038546589,0.8491476632109481,0.46917766052190024,1.9042604365379263,0.06652541906976488,5.851267633641404,M,train-clean-100,<120
8609,115,1505.96,75.39476127491069,68.68297734683942,58.78859932419005,109.6464680484553,0.21499160670530154,0.8559477011341603,0.47478020664559484,4.818360388676335,0.029630584934620334,7.032723312704189,M,train-clean-100,<120
8629,128,1507.955,148.01264039025077,147.1469646313498,103.77879274745834,191.9542077231704,0.6799843476998273,0.8170535592905623,0.5046569692066408,1.8001275703992203,0.04251065185505006,6.315838337350916,M,train-clean-100,120-180
8630,100,1409.9599999999996,137.35243723687984,137.14564362952513,89.19193390783623,177.85651554484835,0.766444050173138,0.7377457516525294,0.44398422650287966,1.7441672295780544,0.0496168712017116,5.508666912536527,M,train-clean-100,120-180
8747,110,1409.445,132.52678563425678,126.21312825301513,89.69166985785877,196.41611642306793,0.6724980547227779,0.7998964131271531,0.5285768511719152,1.6041832134949414,0.03430446642626374,5.338271447271799,M,train-clean-100,120-180
8770,111,1508.0700000000002,150.43382801037717,147.69620650048455,91.2986492070999,213.45336729459459,0.7087936175779758,0.7759109325163952,0.4316775746483916,1.9357108218672432,0.06531168823541243,6.435377668145377,M,train-clean-100,120-180
8797,104,1365.8000625,121.92963411730862,117.10739099728276,83.4319974026787,174.889348892928,0.6177509791044006,0.7995987333614579,0.369746651699249,2.4141015759154474,0.051098586728497854,6.443842141792258,M,train-clean-100,<120
8838,107,1503.3150625000003,181.1976838352973,153.2094331136181,102.3611999924384,386.98106359593226,0.5237803593531724,0.7686465923373265,0.477611126177351,1.7032076452870022,0.04844115590521495,6.320032464917844,M,train-clean-100,120-180
8975,115,1506.4399375,240.6283234017429,235.38429786988902,140.31591609910456,349.49217047654844,0.5667212249032636,0.8640185165032509,0.45006772797405337,2.061825510555243,0.03671065614536104,6.5332840394109635,F,train-clean-100,180-260
